订单号,sku,数量
CK202008070000052,208,88001
CK202008070000052,81,88001
CK202008070000052,203,88001
CK202008070000052,45,88001
CK202008070000052,280,88001
CK202008070000052,442,88001
CK202008070000052,41,88001
CK202008070000053,27,88452
CK202008070000053,293,88452
CK202008070000053,752,88452
CK202008070000053,119,88452
CK202008070000053,722,88452
CK202008070000053,36,88452
CK202008070000053,37,88452
CK202008070000053,80,88452
CK202008070000053,199,88452
CK202008070000054,30,176904
CK202008070000054,43,176904
CK202008070000054,27,176904
CK202008070000054,16,176904
CK202008070000054,752,176904
CK202008070000054,1405,176904
CK202008070000054,119,176904
CK202008070000054,833,176904
CK202008070000054,120,176904
CK202008070000054,6,176904
CK202008070000054,61,176904
CK202008070000054,38,176904
CK202008070000054,44,176904
CK202008070000054,243,176904
CK202008070000054,1276,176904
CK202008070000054,199,176904
CK202008070000055,39,235872
CK202008070000055,3,235872
CK202008070000055,24,235872
CK202008070000055,267,235872
CK202008070000055,305,235872
CK202008070000055,4701,235872
CK202008070000055,67,235872
CK202008070000055,3577,235872
CK202008070000055,34,235872
CK202008070000055,3741,235872
CK202008070000055,3508,235872
CK202008070000055,3401,235872
CK202008070000055,148,235872
CK202008070000055,32,235872
CK202008070000055,3699,235872
CK202008070000055,35,235872
CK202008070000055,144,235872
CK202008070000055,62,235872
CK202008070000055,336,235872
CK202008070000055,2853,235872
CK202008070000055,176,235872
CK202008070000055,4332,235872
CK202008070000055,5063,235872
CK202008070000055,929,235872
CK202008070000055,227,235872
CK202008070000055,4399,235872
CK202008070000056,293,101088
CK202008070000056,734,101088
CK202008070000056,7938,101088
CK202008070000056,1391,101088
CK202008070000056,80,101088
CK202008070000056,7061,101088
CK202008070000056,679,101088
CK202008070000056,986,101088
CK202008070000057,30,113724
CK202008070000057,27,113724
CK202008070000057,293,113724
CK202008070000057,395,113724
CK202008070000057,4368,113724
CK202008070000057,583,113724
CK202008070000057,6,113724
CK202008070000057,36,113724
CK202008070000057,37,113724
CK202008070000057,80,113724
CK202008070000057,1734,113724
CK202008070000057,1383,113724
CK202008070000057,199,113724
CK202008070000058,24,303264
CK202008070000058,27,303264
CK202008070000058,293,303264
CK202008070000058,67,303264
CK202008070000058,34,303264
CK202008070000058,0,303264
CK202008070000058,162,303264
CK202008070000058,289,303264
CK202008070000058,816,303264
CK202008070000058,1185,303264
CK202008070000058,120,303264
CK202008070000058,37,303264
CK202008070000058,80,303264
CK202008070000058,61,303264
CK202008070000058,143,303264
CK202008070000058,424,303264
CK202008070000058,199,303264
CK202008070000058,2243,303264
CK202008070000058,8226,303264
CK202008070000058,679,303264
CK202008070000058,227,303264
CK202008070000059,30,92664
CK202008070000059,43,92664
CK202008070000059,27,92664
CK202008070000059,16,92664
CK202008070000059,293,92664
CK202008070000059,7542,92664
CK202008070000059,9207,92664
CK202008070000059,1405,92664
CK202008070000059,6125,92664
CK202008070000059,6313,92664
CK202008070000059,7091,92664
CK202008070000059,6987,92664
CK202008070000059,120,92664
CK202008070000059,6,92664
CK202008070000059,5898,92664
CK202008070000059,343,92664
CK202008070000060,39,234290
CK202008070000060,3,234290
CK202008070000060,24,234290
CK202008070000060,267,234290
CK202008070000060,305,234290
CK202008070000060,4701,234290
CK202008070000060,67,234290
CK202008070000060,3577,234290
CK202008070000060,34,234290
CK202008070000060,3741,234290
CK202008070000060,3508,234290
CK202008070000060,3401,234290
CK202008070000060,148,234290
CK202008070000060,32,234290
CK202008070000060,3699,234290
CK202008070000060,35,234290
CK202008070000060,144,234290
CK202008070000060,62,234290
CK202008070000060,336,234290
CK202008070000060,2853,234290
CK202008070000060,176,234290
CK202008070000060,4332,234290
CK202008070000060,5063,234290
CK202008070000060,929,234290
CK202008070000060,227,234290
CK202008070000060,4399,234290
CK202008070000061,20,44720
CK202008070000061,3,44720
CK202008070000061,1935,44720
CK202008070000061,2795,44720
CK202008070000061,207,44720
CK202008070000061,931,44720
CK202008070000061,2365,44720
CK202008070000061,1518,44720
CK202008070000061,8488,44720
CK202008070000061,782,44720
CK202008070000061,715,44720
CK202008070000061,549,44720
CK202008070000061,62,44720
CK202008070000061,6895,44720
CK202008070000061,1723,44720
CK202008070000061,600,44720
CK202008070000061,5592,44720
CK202008070000062,219,20800
CK202008070000062,20,20800
CK202008070000062,1484,20800
CK202008070000062,1128,20800
CK202008070000062,1851,20800
CK202008070000062,1089,20800
CK202008070000062,81,20800
CK202008070000062,3445,20800
CK202008070000062,508,20800
CK202008070000062,2795,20800
CK202008070000062,242,20800
CK202008070000062,5592,20800
CK202008070000062,2184,20800
CK202008070000063,208,119472
CK202008070000063,8922,119472
CK202008070000063,874,119472
CK202008070000063,4242,119472
CK202008070000063,45,119472
CK202008070000063,2112,119472
CK202008070000063,1407,119472
CK202008070000063,1526,119472
CK202008070000063,1122,119472
CK202008070000063,41,119472
CK202008070000064,33,38824
CK202008070000064,14,38824
CK202008070000064,53,38824
CK202008070000064,56,38824
CK202008070000064,40,38824
CK202008070000064,2086,38824
CK202008070000064,1060,38824
CK202008070000064,2780,38824
CK202008070000064,671,38824
CK202008070000064,351,38824
CK202008070000064,3948,38824
CK202008070000064,782,38824
CK202008070000064,99,38824
CK202008070000064,878,38824
CK202008070000064,231,38824
CK202008070000064,1041,38824
CK202008070000064,490,38824
CK202008070000064,4227,38824
CK202008070000064,1695,38824
CK202008070000065,19,55120
CK202008070000065,73,55120
CK202008070000065,219,55120
CK202008070000065,9,55120
CK202008070000065,166,55120
CK202008070000065,2968,55120
CK202008070000065,185,55120
CK202008070000065,81,55120
CK202008070000065,45,55120
CK202008070000065,4913,55120
CK202008070000065,41,55120
CK202008070000065,377,55120
CK202008070000066,51,34320
CK202008070000066,14,34320
CK202008070000066,508,34320
CK202008070000066,1733,34320
CK202008070000066,1043,34320
CK202008070000066,2783,34320
CK202008070000067,287,48880
CK202008070000067,517,48880
CK202008070000067,3410,48880
CK202008070000067,796,48880
CK202008070000067,3977,48880
CK202008070000067,6108,48880
CK202008070000067,7673,48880
CK202008070000067,3338,48880
CK202008070000067,6609,48880
CK202008070000067,4882,48880
CK202008070000067,2940,48880
CK202008070000068,9,21840
CK202008070000068,20,21840
CK202008070000068,2,21840
CK202008070000068,3302,21840
CK202008070000068,508,21840
CK202008070000068,242,21840
CK202008070000068,471,21840
CK202008070000068,2374,21840
CK202008070000069,123,32240
CK202008070000069,1358,32240
CK202008070000069,2894,32240
CK202008070000069,3410,32240
CK202008070000069,3977,32240
CK202008070000069,6108,32240
CK202008070000069,2175,32240
CK202008070000069,1932,32240
CK202008070000069,5055,32240
CK202008070000070,423,165127
CK202008070000070,426,165127
CK202008070000070,163,165127
CK202008070000070,1258,165127
CK202008070000070,4299,165127
CK202008070000070,3374,165127
CK202008070000070,69,165127
CK202008070000070,2610,165127
CK202008070000070,680,165127
CK202008070000070,2067,165127
CK202008070000070,1318,165127
CK202008070000070,2845,165127
CK202008070000070,205,165127
CK202008070000071,19,55120
CK202008070000071,73,55120
CK202008070000071,219,55120
CK202008070000071,9,55120
CK202008070000071,166,55120
CK202008070000071,2968,55120
CK202008070000071,185,55120
CK202008070000071,81,55120
CK202008070000071,45,55120
CK202008070000071,4913,55120
CK202008070000071,41,55120
CK202008070000071,377,55120
CK202008070000072,707,39520
CK202008070000072,51,39520
CK202008070000072,923,39520
CK202008070000072,1003,39520
CK202008070000072,665,39520
CK202008070000072,191,39520
CK202008070000072,3536,39520
CK202008070000072,3539,39520
CK202008070000072,1293,39520
CK202008070000072,782,39520
CK202008070000072,1733,39520
CK202008070000072,1932,39520
CK202008070000072,3091,39520
CK202008070000072,1143,39520
CK202008070000073,452,71760
CK202008070000073,19,71760
CK202008070000073,73,71760
CK202008070000073,219,71760
CK202008070000073,81,71760
CK202008070000073,32,71760
CK202008070000073,911,71760
CK202008070000073,45,71760
CK202008070000073,4052,71760
CK202008070000073,41,71760
CK202008070000073,9175,71760
CK202008070000074,66,44198
CK202008070000074,124,44198
CK202008070000074,907,44198
CK202008070000074,268,44198
CK202008070000074,338,44198
CK202008070000074,1630,44198
CK202008070000074,960,44198
CK202008070000074,884,44198
CK202008070000074,3060,44198
CK202008070000074,4529,44198
CK202008070000074,6727,44198
CK202008070000074,5933,44198
CK202008070000074,1664,44198
CK202008070000074,908,44198
CK202008070000074,2076,44198
CK202008070000074,1776,44198
CK202008070000074,7279,44198
CK202008070000074,1577,44198
CK202008070000074,2640,44198
CK202008070000074,3503,44198
CK202008070000074,4986,44198
CK202008070000075,145,40560
CK202008070000075,3240,40560
CK202008070000075,592,40560
CK202008070000075,2125,40560
CK202008070000075,4150,40560
CK202008070000075,782,40560
CK202008070000075,274,40560
CK202008070000075,2717,40560
CK202008070000075,1733,40560
CK202008070000075,2174,40560
CK202008070000075,2184,40560
CK202008070000075,2370,40560
CK202008070000075,1638,40560
CK202008070000075,398,40560
CK202008070000075,5011,40560
CK202008070000076,20,280972
CK202008070000076,163,280972
CK202008070000076,255,280972
CK202008070000076,147,280972
CK202008070000076,52,280972
CK202008070000076,561,280972
CK202008070000076,4222,280972
CK202008070000076,828,280972
CK202008070000076,424,280972
CK202008070000076,130,280972
CK202008070000076,69,280972
CK202008070000076,107,280972
CK202008070000076,2830,280972
CK202008070000076,696,280972
CK202008070000076,2834,280972
CK202008070000076,5240,280972
CK202008070000076,1240,280972
CK202008070000076,626,280972
CK202008070000077,20,270751
CK202008070000077,163,270751
CK202008070000077,255,270751
CK202008070000077,147,270751
CK202008070000077,52,270751
CK202008070000077,561,270751
CK202008070000077,828,270751
CK202008070000077,424,270751
CK202008070000077,130,270751
CK202008070000077,69,270751
CK202008070000077,107,270751
CK202008070000077,2830,270751
CK202008070000077,696,270751
CK202008070000077,5240,270751
CK202008070000077,1240,270751
CK202008070000077,626,270751
CK202008070000078,145,40560
CK202008070000078,3240,40560
CK202008070000078,592,40560
CK202008070000078,2125,40560
CK202008070000078,4150,40560
CK202008070000078,782,40560
CK202008070000078,274,40560
CK202008070000078,2717,40560
CK202008070000078,1733,40560
CK202008070000078,2174,40560
CK202008070000078,2184,40560
CK202008070000078,2370,40560
CK202008070000078,1638,40560
CK202008070000078,398,40560
CK202008070000078,5011,40560
CK202008070000079,33,38824
CK202008070000079,14,38824
CK202008070000079,53,38824
CK202008070000079,56,38824
CK202008070000079,40,38824
CK202008070000079,2086,38824
CK202008070000079,1060,38824
CK202008070000079,2780,38824
CK202008070000079,671,38824
CK202008070000079,351,38824
CK202008070000079,3948,38824
CK202008070000079,782,38824
CK202008070000079,99,38824
CK202008070000079,878,38824
CK202008070000079,231,38824
CK202008070000079,1041,38824
CK202008070000079,490,38824
CK202008070000079,4227,38824
CK202008070000079,1695,38824
CK202008070000080,707,36001
CK202008070000080,51,36001
CK202008070000080,923,36001
CK202008070000080,1003,36001
CK202008070000080,665,36001
CK202008070000080,191,36001
CK202008070000080,3536,36001
CK202008070000080,3539,36001
CK202008070000080,1293,36001
CK202008070000080,782,36001
CK202008070000080,1733,36001
CK202008070000080,1932,36001
CK202008070000080,3091,36001
CK202008070000080,1143,36001
CK202008070000081,34,285376
CK202008070000081,3087,285376
CK202008070000081,2799,285376
CK202008070000081,522,285376
CK202008070000081,3643,285376
CK202008070000081,4092,285376
CK202008070000081,3193,285376
CK202008070000081,4313,285376
CK202008070000081,1646,285376
CK202008070000081,1872,285376
CK202008070000081,4146,285376
CK202008070000081,2987,285376
CK202008070000081,4324,285376
CK202008070000081,2240,285376
CK202008070000081,1528,285376
CK202008070000081,4672,285376
CK202008070000082,70,359856
CK202008070000082,27,359856
CK202008070000082,49,359856
CK202008070000082,29,359856
CK202008070000082,48,359856
CK202008070000082,6,359856
CK202008070000082,2130,359856
CK202008070000082,4004,359856
CK202008070000082,4791,359856
CK202008070000082,212,359856
CK202008070000082,1121,359856
CK202008070000082,260,359856
CK202008070000082,1826,359856
CK202008070000082,2707,359856
CK202008070000083,19,430592
CK202008070000083,33,430592
CK202008070000083,385,430592
CK202008070000083,652,430592
CK202008070000083,833,430592
CK202008070000083,2100,430592
CK202008070000083,158,430592
CK202008070000083,162,430592
CK202008070000083,885,430592
CK202008070000083,845,430592
CK202008070000083,556,430592
CK202008070000083,344,430592
CK202008070000084,645,166860
CK202008070000084,790,166860
CK202008070000084,367,166860
CK202008070000084,200,166860
CK202008070000084,21,166860
CK202008070000084,2539,166860
CK202008070000084,18,166860
CK202008070000084,195,166860
CK202008070000084,506,166860
CK202008070000084,1,166860
CK202008070000084,4,166860
CK202008070000084,104,166860
CK202008070000084,5,166860
CK202008070000084,46,166860
CK202008070000084,981,166860
CK202008070000084,1283,166860
CK202008070000084,410,166860
CK202008070000085,36,95790
CK202008070000085,1961,95790
CK202008070000085,37,95790
CK202008070000085,498,95790
CK202008070000085,83,95790
CK202008070000085,235,95790
CK202008070000085,115,95790
CK202008070000085,1448,95790
CK202008070000085,2084,95790
CK202008070000085,5058,95790
CK202008070000086,29,269225
CK202008070000086,1980,269225
CK202008070000086,1468,269225
CK202008070000086,218,269225
CK202008070000086,21,269225
CK202008070000086,1307,269225
CK202008070000086,195,269225
CK202008070000086,1556,269225
CK202008070000086,487,269225
CK202008070000086,1,269225
CK202008070000086,720,269225
CK202008070000086,4,269225
CK202008070000086,104,269225
CK202008070000086,5,269225
CK202008070000086,46,269225
CK202008070000086,58,269225
CK202008070000086,730,269225
CK202008070000086,737,269225
CK202008070000086,999,269225
CK202008070000086,1259,269225
CK202008070000087,726,166860
CK202008070000087,0,166860
CK202008070000087,49,166860
CK202008070000087,1200,166860
CK202008070000087,38,166860
CK202008070000087,235,166860
CK202008070000087,141,166860
CK202008070000087,1602,166860
CK202008070000087,2830,166860
CK202008070000087,2791,166860
CK202008070000087,1519,166860
CK202008070000087,2540,166860
CK202008070000087,111,166860
CK202008070000087,920,166860
CK202008070000087,364,166860
CK202008070000087,84,166860
